_id,measure_id,measure_name,interval_type,value_type,measure_value,year_to_date_variance,budget_variance,decimal_accuracy,desired_direction,category,data_source_notes,city_perspective_note,year,period_number_in_year,target,note
7583,2.27,Shelter & Overnight Services Use - Families (Average Individuals Per Night),q,n,947.1956522,,,,Down,Community Vulnerability,"Source: City of Toronto, Shelter and Support Services. For current occupancy data, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/shelter-census/  ",,2012,4,,
7584,2.27,Shelter & Overnight Services Use - Families (Average Individuals Per Night),q,n,864,,,,Down,Community Vulnerability,"Source: City of Toronto, Shelter and Support Services. For current occupancy data, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/shelter-census/  ",,2013,1,,
7585,2.27,Shelter & Overnight Services Use - Families (Average Individuals Per Night),q,n,952,,,,Down,Community Vulnerability,"Source: City of Toronto, Shelter and Support Services. For current occupancy data, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/shelter-census/  ",,2013,2,,
7586,2.27,Shelter & Overnight Services Use - Families (Average Individuals Per Night),q,n,993,,,,Down,Community Vulnerability,"Source: City of Toronto, Shelter and Support Services. For current occupancy data, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/shelter-census/  ",,2013,3,,
7587,2.27,Shelter & Overnight Services Use - Families (Average Individuals Per Night),q,n,977,,,,Down,Community Vulnerability,"Source: City of Toronto, Shelter and Support Services. For current occupancy data, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/shelter-census/  ",,2013,4,,
7588,2.27,Shelter & Overnight Services Use - Families (Average Individuals Per Night),q,n,970,,,,Down,Community Vulnerability,"Source: City of Toronto, Shelter and Support Services. For current occupancy data, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/shelter-census/  ",,2014,1,,
7589,2.27,Shelter & Overnight Services Use - Families (Average Individuals Per Night),q,n,980,,,,Down,Community Vulnerability,"Source: City of Toronto, Shelter and Support Services. For current occupancy data, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/shelter-census/  ",,2014,2,,
7590,2.27,Shelter & Overnight Services Use - Families (Average Individuals Per Night),q,n,1083,,,,Down,Community Vulnerability,"Source: City of Toronto, Shelter and Support Services. For current occupancy data, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/shelter-census/  ",,2014,3,,
7591,2.27,Shelter & Overnight Services Use - Families (Average Individuals Per Night),q,n,1055,,,,Down,Community Vulnerability,"Source: City of Toronto, Shelter and Support Services. For current occupancy data, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/shelter-census/  ",,2014,4,,
7592,2.27,Shelter & Overnight Services Use - Families (Average Individuals Per Night),q,n,1028,,,,Down,Community Vulnerability,"Source: City of Toronto, Shelter and Support Services. For current occupancy data, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/shelter-census/  ",,2015,1,,
7593,2.27,Shelter & Overnight Services Use - Families (Average Individuals Per Night),q,n,1019,,,,Down,Community Vulnerability,"Source: City of Toronto, Shelter and Support Services. For current occupancy data, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/shelter-census/  ",,2015,2,,
7594,2.27,Shelter & Overnight Services Use - Families (Average Individuals Per Night),q,n,1001,,,,Down,Community Vulnerability,"Source: City of Toronto, Shelter and Support Services. For current occupancy data, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/shelter-census/  ",,2015,3,,
7595,2.27,Shelter & Overnight Services Use - Families (Average Individuals Per Night),q,n,964,,,,Down,Community Vulnerability,"Source: City of Toronto, Shelter and Support Services. For current occupancy data, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/shelter-census/  ",,2015,4,,
7596,2.27,Shelter & Overnight Services Use - Families (Average Individuals Per Night),q,n,942,,,,Down,Community Vulnerability,"Source: City of Toronto, Shelter and Support Services. For current occupancy data, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/shelter-census/  ",,2016,1,,
7597,2.27,Shelter & Overnight Services Use - Families (Average Individuals Per Night),q,n,976,,,,Down,Community Vulnerability,"Source: City of Toronto, Shelter and Support Services. For current occupancy data, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/shelter-census/  ",,2016,2,,
7598,2.27,Shelter & Overnight Services Use - Families (Average Individuals Per Night),q,n,995,,,,Down,Community Vulnerability,"Source: City of Toronto, Shelter and Support Services. For current occupancy data, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/shelter-census/  ",,2016,3,,
7599,2.27,Shelter & Overnight Services Use - Families (Average Individuals Per Night),q,n,1008,,,,Down,Community Vulnerability,"Source: City of Toronto, Shelter and Support Services. For current occupancy data, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/shelter-census/  ",,2016,4,,
7600,2.27,Shelter & Overnight Services Use - Families (Average Individuals Per Night),q,n,1202,,,,Down,Community Vulnerability,"Source: City of Toronto, Shelter and Support Services. For current occupancy data, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/shelter-census/  ",,2017,1,,
7601,2.27,Shelter & Overnight Services Use - Families (Average Individuals Per Night),q,n,1467,,,,Down,Community Vulnerability,"Source: City of Toronto, Shelter and Support Services. For current occupancy data, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/shelter-census/  ",,2017,2,,
7602,2.27,Shelter & Overnight Services Use - Families (Average Individuals Per Night),q,n,1719,,,,Down,Community Vulnerability,"Source: City of Toronto, Shelter and Support Services. For current occupancy data, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/shelter-census/  ",,2017,3,,
7603,2.27,Shelter & Overnight Services Use - Families (Average Individuals Per Night),q,n,1899,,,,Down,Community Vulnerability,"Source: City of Toronto, Shelter and Support Services. For current occupancy data, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/shelter-census/  ",,2017,4,,
7604,2.27,Shelter & Overnight Services Use - Families (Average Individuals Per Night),q,n,2244,,,,Down,Community Vulnerability,"Source: City of Toronto, Shelter and Support Services. For current occupancy data, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/shelter-census/  ",,2018,1,,
7605,2.27,Shelter & Overnight Services Use - Families (Average Individuals Per Night),q,n,2762,,,,Down,Community Vulnerability,"Source: City of Toronto, Shelter and Support Services. For current occupancy data, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/shelter-census/  ",,2018,2,,
7606,2.27,Shelter & Overnight Services Use - Families (Average Individuals Per Night),q,n,2785,,,,Down,Community Vulnerability,"Source: City of Toronto, Shelter and Support Services. For current occupancy data, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/shelter-census/  ",,2018,3,,
7607,2.27,Shelter & Overnight Services Use - Families (Average Individuals Per Night),q,n,2970,,,,Down,Community Vulnerability,"Source: City of Toronto, Shelter and Support Services. For current occupancy data, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/shelter-census/  ",,2018,4,,
7608,2.27,Shelter & Overnight Services Use - Families (Average Individuals Per Night),q,n,3123,,,,Down,Community Vulnerability,"Source: City of Toronto, Shelter and Support Services. For current occupancy data, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/shelter-census/  ",,2019,1,,"Over the past two years, more than 2,400 shelter/motel beds have been added to the shelter system, primarily to respond to increased demand from refugee/asylum seekers."
7609,2.27,Shelter & Overnight Services Use - Families (Average Individuals Per Night),q,n,3187,,,,Down,Community Vulnerability,"Source: City of Toronto, Shelter and Support Services. For current occupancy data, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/shelter-census/  ",,2019,2,,
7610,2.27,Shelter & Overnight Services Use - Families (Average Individuals Per Night),q,n,2963,,,,Down,Community Vulnerability,"Source: City of Toronto, Shelter and Support Services. For current occupancy data, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/shelter-census/  ",,2019,3,,
7611,2.27,Shelter & Overnight Services Use - Families (Average Individuals Per Night),q,n,2687,,,,Down,Community Vulnerability,"Source: City of Toronto, Shelter and Support Services. For current occupancy data, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/shelter-census/  ",,2019,4,,
7612,2.27,Shelter & Overnight Services Use - Families (Average Individuals Per Night),q,n,2588,,,,Down,Community Vulnerability,"Source: City of Toronto, Shelter and Support Services. For current occupancy data, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/shelter-census/  ",,2020,1,,
7613,2.27,Shelter & Overnight Services Use - Families (Average Individuals Per Night),q,n,2225,,,,Down,Community Vulnerability,"Source: City of Toronto, Shelter and Support Services. For current occupancy data, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/shelter-census/  ",,2020,2,,
7614,2.27,Shelter & Overnight Services Use - Families (Average Individuals Per Night),q,n,1747,,,,Down,Community Vulnerability,"Source: City of Toronto, Shelter and Support Services. For current occupancy data, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/shelter-census/  ",,2020,3,,
7615,2.27,Shelter & Overnight Services Use - Families (Average Individuals Per Night),q,n,1276,,,,Down,Community Vulnerability,"Source: City of Toronto, Shelter and Support Services. For current occupancy data, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/shelter-census/  ",,2020,4,,"With the closure of Canada's borders during the COVID-19 pandemic, new refugee and refugee claimant arrivals seeking shelter services has dropped to almost none. This has resulted in a decrease in occupancy in family sector programs throughout 2020."
7616,2.27,Shelter & Overnight Services Use - Families (Average Individuals Per Night),q,n,1083,,,,Down,Community Vulnerability,"Source: City of Toronto, Shelter and Support Services. For current occupancy data, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/shelter-census/  ",,2021,1,,"With the closure of Canada's borders during the COVID-19 pandemic, new refugee and refugee claimant arrivals seeking shelter services has dropped to almost none. This has resulted in a decrease in occupancy in family sector programs."
7617,2.27,Shelter & Overnight Services Use - Families (Average Individuals Per Night),q,n,1046,,,,Down,Community Vulnerability,"Source: City of Toronto, Shelter and Support Services. For current occupancy data, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/shelter-census/  ",,2021,2,,"During the COVID-19 pandemic, new refugee and refugee claimant arrivals seeking shelter services dropped to very low levels. This has resulted in a significant decrease in occupancy in family sector programs as compared to the previous year.."
7618,2.27,Shelter & Overnight Services Use - Families (Average Individuals Per Night),q,n,1186,,,,Down,Community Vulnerability,"Source: City of Toronto, Shelter and Support Services. For current occupancy data, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/shelter-census/  ",,2021,3,,
7619,2.27,Shelter & Overnight Services Use - Families (Average Individuals Per Night),q,n,1571,,,,Down,Community Vulnerability,"Source: City of Toronto, Shelter and Support Services. For current occupancy data, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/shelter-census/  ",,2021,4,,
7620,2.27,Shelter & Overnight Services Use - Families (Average Individuals Per Night),q,n,1771,,,,Down,Community Vulnerability,"Source: City of Toronto, Shelter and Support Services. For current occupancy data, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/shelter-census/  ",,2022,1,,
7621,2.27,Shelter & Overnight Services Use - Families (Average Individuals Per Night),q,n,2066,,,,Down,Community Vulnerability,"Source: City of Toronto, Shelter and Support Services. For current occupancy data, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/shelter-census/  ",,2022,2,,"Increasing demand for shelter for families, particularly from refugee/refugee claimant families, has resulted in an increase in family occupancy."
7622,2.27,Shelter & Overnight Services Use - Families (Average Individuals Per Night),q,n,2109,,,,Down,Community Vulnerability,"Source: City of Toronto, Shelter and Support Services. For current occupancy data, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/shelter-census/  ",,2022,3,,
7623,2.27,Shelter & Overnight Services Use - Families (Average Individuals Per Night),q,n,2169,,,,Down,Community Vulnerability,"Source: City of Toronto, Shelter and Support Services. For current occupancy data, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/shelter-census/  ",,2022,4,,
7624,2.27,Shelter & Overnight Services Use - Families (Average Individuals Per Night),q,n,2389,,,,Down,Community Vulnerability,"Source: City of Toronto, Shelter and Support Services. For current occupancy data, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/shelter-census/  ",,2023,1,,Family system capacity was increased in Q1 2023 to address growing demand for refugee spaces.
7625,2.27,Shelter & Overnight Services Use - Families (Average Individuals Per Night),q,n,2377,,,,Down,Community Vulnerability,"Source: City of Toronto, Shelter and Support Services. For current occupancy data, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/shelter-census/  ",,2023,2,,
7626,2.27,Shelter & Overnight Services Use - Families (Average Individuals Per Night),q,n,2466,,,,Down,Community Vulnerability,"Source: City of Toronto, Shelter and Support Services. For current occupancy data, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/shelter-census/  ",,2023,3,,
7627,2.27,Shelter & Overnight Services Use - Families (Average Individuals Per Night),q,n,2440,,,,Down,Community Vulnerability,"Source: City of Toronto, Shelter and Support Services. For current occupancy data, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/shelter-census/  ",,2023,4,,
7628,2.27,Shelter & Overnight Services Use - Families (Average Individuals Per Night),q,n,2477,,,,Down,Community Vulnerability,"Source: City of Toronto, Shelter and Support Services. For current occupancy data, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/shelter-census/  ",,2024,1,,
7629,2.27,Shelter & Overnight Services Use - Families (Average Individuals Per Night),q,n,2696,,,,Down,Community Vulnerability,"Source: City of Toronto, Shelter and Support Services. For current occupancy data, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/shelter-census/  ",,2024,2,,Total increased from previous quarter due to addition of an existing pair of refugee programs to our shelter management database.
7630,2.27,Shelter & Overnight Services Use - Families (Average Individuals Per Night),q,n,2725,,,,Down,Community Vulnerability,"Source: City of Toronto, Shelter and Support Services. For current occupancy data, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/shelter-census/  ",,2024,3,,Increase from Q3 2023 exceeds 10% due to addition of two refugee programs in Q2 2024.
7631,2.27,Shelter & Overnight Services Use - Families (Average Individuals Per Night),q,n,2744,,,,Down,Community Vulnerability,"Source: City of Toronto, Shelter and Support Services. For current occupancy data, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/shelter-census/  ",,2024,4,,Increase of over 10% from Q4 2023 is due to the addition of two family refugee programs in Q2 2024
7632,2.4,Libraries Number of Library Visits ,q,n,3947178,0.01,0.01,,Up,City Services,Source: Toronto Public Library,,2007,1,,
7633,2.4,Libraries Number of Library Visits ,q,n,4176651,0.01,0.01,,Up,City Services,Source: Toronto Public Library,,2007,2,,
7634,2.4,Libraries Number of Library Visits ,q,n,4337538,0.01,0.01,,Up,City Services,Source: Toronto Public Library,,2007,3,,
7635,2.4,Libraries Number of Library Visits ,q,n,3930151,0.01,0.01,,Up,City Services,Source: Toronto Public Library,,2007,4,,
7636,2.4,Libraries Number of Library Visits ,q,n,3736109,0.01,0.01,,Up,City Services,Source: Toronto Public Library,,2008,1,,
7637,2.4,Libraries Number of Library Visits ,q,n,4054326,0.01,0.01,,Up,City Services,Source: Toronto Public Library,,2008,2,,
7638,2.4,Libraries Number of Library Visits ,q,n,4289413,0.01,0.01,,Up,City Services,Source: Toronto Public Library,,2008,3,,
7639,2.4,Libraries Number of Library Visits ,q,n,4095748,0.01,0.01,,Up,City Services,Source: Toronto Public Library,,2008,4,,
7640,2.4,Libraries Number of Library Visits ,q,n,4043040,0.01,0.01,,Up,City Services,Source: Toronto Public Library,,2009,1,,
7641,2.4,Libraries Number of Library Visits ,q,n,4378162,0.01,0.01,,Up,City Services,Source: Toronto Public Library,,2009,2,,
7642,2.4,Libraries Number of Library Visits ,q,n,4708553,0.01,0.01,,Up,City Services,Source: Toronto Public Library,,2009,3,,
7643,2.4,Libraries Number of Library Visits ,q,n,4424715,0.01,0.01,,Up,City Services,Source: Toronto Public Library,,2009,4,,
7644,2.4,Libraries Number of Library Visits ,q,n,4310692,0.01,0.01,,Up,City Services,Source: Toronto Public Library,,2010,1,4285247,
7645,2.4,Libraries Number of Library Visits ,q,n,4649163.25,0.01,0.01,,Up,City Services,Source: Toronto Public Library,,2010,2,4421943.62,
7646,2.4,Libraries Number of Library Visits ,q,n,4776388.5,0.01,0.01,,Up,City Services,Source: Toronto Public Library,,2010,3,4755638.53,
7647,2.4,Libraries Number of Library Visits ,q,n,4615967,0.01,0.01,,Up,City Services,Source: Toronto Public Library,,2010,4,4468962.15,
7648,2.4,Libraries Number of Library Visits ,q,n,4441874,0.01,0.01,,Up,City Services,Source: Toronto Public Library,,2011,1,4332245.46,
7649,2.4,Libraries Number of Library Visits ,q,n,4830137,0.01,0.01,,Up,City Services,Source: Toronto Public Library,,2011,2,4672409.066,
7650,2.4,Libraries Number of Library Visits ,q,n,4950911,0.01,0.01,,Up,City Services,Source: Toronto Public Library,,2011,3,4800270.443,
7651,2.4,Libraries Number of Library Visits ,q,n,4841935,0.01,0.01,,Up,City Services,Source: Toronto Public Library,,2011,4,4639046.835,
7652,2.4,Libraries Number of Library Visits ,q,n,4080486,0.01,0.01,,Up,City Services,Source: Toronto Public Library,,2012,1,4452979.186,
7653,2.4,Libraries Number of Library Visits ,q,n,4805657,0.01,0.01,,Up,City Services,Source: Toronto Public Library,,2012,2,4842211.841,
7654,2.4,Libraries Number of Library Visits ,q,n,5220986,0.01,0.01,,Up,City Services,Source: Toronto Public Library,,2012,3,4963288.278,
7655,2.4,Libraries Number of Library Visits ,q,n,4765460,0.01,0.01,,Up,City Services,Source: Toronto Public Library,,2012,4,4854039.336,
7656,2.4,Libraries Number of Library Visits ,q,n,4098260,0.01,0.01,,Up,City Services,Source: Toronto Public Library,,2013,1,4446316.375,
7657,2.4,Libraries Number of Library Visits ,q,n,4681017,0.01,0.01,,Up,City Services,Source: Toronto Public Library,,2013,2,4810462.157,
7658,2.4,Libraries Number of Library Visits ,q,n,5047794,0.01,0.01,,Up,City Services,Source: Toronto Public Library,,2013,3,5226206.486,
7659,2.4,Libraries Number of Library Visits ,q,n,4658302,0.01,0.01,,Up,City Services,Source: Toronto Public Library,,2013,4,4770224.96,
7660,2.4,Libraries Number of Library Visits ,q,n,4019081,0.01,0.01,,Up,City Services,Source: Toronto Public Library,,2014,1,4157143.863,
7661,2.4,Libraries Number of Library Visits ,q,n,4703216,0.01,0.01,,Up,City Services,Source: Toronto Public Library,,2014,2,4748273.996,
7662,2.4,Libraries Number of Library Visits ,q,n,4916979,0.01,0.01,,Up,City Services,Source: Toronto Public Library,,2014,3,5120320.899,
7663,2.4,Libraries Number of Library Visits ,q,n,4696635,0.01,0.01,,Up,City Services,Source: Toronto Public Library,,2014,4,4725233.131,
7664,2.4,Libraries Number of Library Visits ,q,n,4097984,0.01,0.01,,Up,City Services,Source: Toronto Public Library,,2015,1,4415961.542,
7665,2.4,Libraries Number of Library Visits ,q,n,4850406,0.01,0.01,,Up,City Services,Source: Toronto Public Library,,2015,2,4896530.473,
7666,2.4,Libraries Number of Library Visits ,q,n,4580911,0.01,0.01,,Up,City Services,Source: Toronto Public Library,,2015,3,5162259.545,
7667,2.4,Libraries Number of Library Visits ,q,n,4623756.5,0.01,0.01,,Up,City Services,Source: Toronto Public Library,,2015,4,4860920.939,
7668,2.4,Libraries Number of Library Visits ,q,n,4475508,0.01,0.01,,Up,City Services,Source: Toronto Public Library,,2016,1,4475508,
7669,2.4,Libraries Number of Library Visits ,q,n,4848526,0.01,0.01,,Up,City Services,Source: Toronto Public Library,,2016,2,4744879.667,
7670,2.4,Libraries Number of Library Visits ,q,n,4574195,0.01,0.01,,Up,City Services,Source: Toronto Public Library,,2016,3,4848561.333,
7671,2.4,Libraries Number of Library Visits ,q,n,4334117,0.01,0.01,,Up,City Services,Source: Toronto Public Library,,2016,4,4659564.5,
7672,2.4,Libraries Number of Library Visits ,q,n,4215365,0.01,0.01,,Up,City Services,Source: Toronto Public Library,,2017,1,4179303,
7673,2.4,Libraries Number of Library Visits ,q,n,4439675,0.01,0.01,,Up,City Services,Source: Toronto Public Library,,2017,2,4557615,
7674,2.4,Libraries Number of Library Visits ,q,n,4467071,0.01,0.01,,Up,City Services,Source: Toronto Public Library,,2017,3,4299743,
7675,2.4,Libraries Number of Library Visits ,q,n,4247921,0.01,0.01,,Up,City Services,Source: Toronto Public Library,,2017,4,4160753,
7676,2.4,Libraries Number of Library Visits ,q,n,4253684,0.01,0.01,,Up,City Services,Source: Toronto Public Library,,2018,1,4253684,
7677,2.4,Libraries Number of Library Visits ,q,n,4432656,0.01,0.01,,Up,City Services,Source: Toronto Public Library,,2018,2,4852621,
7678,2.4,Libraries Number of Library Visits ,q,n,4514561,0.01,0.01,,Up,City Services,Source: Toronto Public Library,,2018,3,4800919,
7679,2.4,Libraries Number of Library Visits ,q,n,4376472,0.01,0.01,,Up,City Services,Source: Toronto Public Library,,2018,4,4562799,
7680,2.4,Libraries Number of Library Visits ,q,n,4210666,0.01,0.01,,Up,City Services,Source: Toronto Public Library,,2019,1,4210666,
7681,2.4,Libraries Number of Library Visits ,q,n,4379225,0.01,0.01,,Up,City Services,Source: Toronto Public Library,,2019,2,4925773,
7682,2.4,Libraries Number of Library Visits ,q,n,4461584,0.01,0.01,,Up,City Services,Source: Toronto Public Library,,2019,3,5080009,
7683,2.4,Libraries Number of Library Visits ,q,n,4197285,0.01,0.01,,Up,City Services,Source: Toronto Public Library,,2019,4,4866029,
7684,2.4,Libraries Number of Library Visits ,q,n,3407576,0.01,0.01,,Up,City Services,Source: Toronto Public Library,,2020,1,3407576,"Effective Saturday, March 14, 2020, all branches closed until further notice to support City and community efforts to curb the spread of the COVID-19 virus."
7685,2.4,Libraries Number of Library Visits ,q,n,6002,0.01,0.01,,Up,City Services,Source: Toronto Public Library,,2020,2,6002,"Effective Saturday, March 14, 2020, all branches closed until further notice to support City and community efforts to curb the spread of the COVID-19 virus. Digital services such as electronic circulation, database access, and online programming available. June 8, 2020, reservations opened for curbside pick-up of holds at 67 branches. Pick-up service began June 9, 2020. June 29, 2020, select branches opened to offer contactless holds pick-up, bathroom access, and limited computer access began June 30, 2020."
7686,2.4,Libraries Number of Library Visits ,q,n,971905,0.01,0.01,,Up,City Services,Source: Toronto Public Library,,2020,3,1312722,"COVID-19 Service Update: Between July and October, additional branches resumed normal, Monday through Saturday, hours of operation offering limited in-branch services. By October 26, 2020, 82 branches were open and providing more services."
7687,2.4,Libraries Number of Library Visits ,q,n,1172267,0.01,0.01,,Up,City Services,Source: Toronto Public Library,,2020,4,1850000,"On November 23, 2020, when Grey-Lockdown restrictions came into effect, 82 branches were open. Grey-Lockdown limited services to contactless holds pick-up inside branches, library card registration, computer access, washroom use, and library material returns at drop boxes. Effective December 28, 2020, all branches closed to the public as Grey-Lockdown restrictions were extended until January 23, 2021. Branch services were limited to contactless curbside holds pick-up and book drops."
7688,2.4,Libraries Number of Library Visits ,q,n,224752,0.01,0.01,,Up,City Services,Source: Toronto Public Library,,2021,1,224752,"Branches open to customers effective March 10, 2021, with limited services: Contactless curbside holds pick-up, Grab & Go bags, library card registration, computer use. Book drop returns."
7689,2.4,Libraries Number of Library Visits ,q,n,284591,0.01,0.01,,Up,City Services,Source: Toronto Public Library,,2021,2,718290.52,"All branches closed effective April 8, 2021, as province-wide Stay-at-Home Order in effect. June 7, 2021, branches open to customers with limited services: contactless holds pick-up, Grab & Go bags, access to computers and washrooms. Book drop returns."
7690,2.4,Libraries Number of Library Visits ,q,n,1570422,0.01,0.01,,Up,City Services,Source: Toronto Public Library,,2021,3,2300000,"More branches continue to reopen and additional in-branch services are reinstated.  Effective September 14, 2021, only 4 branches remain closed."
7691,2.4,Libraries Number of Library Visits ,q,n,1949723,0.01,0.01,,Up,City Services,Source: Toronto Public Library,,2021,4,2450000,"October 17, 2021, Sunday service resumed at all 58 branches that offer this service.  November 1, 2021, in-person programming and outreach reinstated with limited scheduling, capacity and registration requirements.  December 19, 2021, branches subject to 50% capacity limit to comply with provincial measures. In-person programming and outreach suspended until March 31, 2022."
7692,2.4,Libraries Number of Library Visits ,q,n,1683332,0.01,0.01,,Up,City Services,Source: Toronto Public Library,,2022,1,1683253,"Effective March 21, 2022, physical distancing requirements and capacity limits removed."
7693,2.4,Libraries Number of Library Visits ,q,n,2345441,0.01,0.01,,Up,City Services,Source: Toronto Public Library,,2022,2,2199353.035,"Effective April 2022, gradual return to in-person branch programming begins, contingent on staff capacity and space availability in branches."
7694,2.4,Libraries Number of Library Visits ,q,n,2715338,0.01,0.01,,Up,City Services,Source: Toronto Public Library,,2022,3,2495925.9232,
7695,2.4,Libraries Number of Library Visits ,q,n,2822375,0.01,0.01,,Up,City Services,Source: Toronto Public Library,,2022,4,2594406.657,
7696,2.4,Libraries Number of Library Visits ,q,n,3086429,0.01,0.01,,Up,City Services,Source: Toronto Public Library,,2023,1,3086429,"Branches open regular scheduled hours and library services operated at full capacity, compared to quarter 1 in the previous year, which continued to be impacted by the COVID-19 pandemic. In the first half of 2022, 44 branches were closed temporarily effective January 10, 2022, to address staffing shortages. Branches reopened throughout March. Physical distancing and capacity limits continued until March 20, 2022. By mid-June 2022, the majority of in-person library services were reinstated and running at full capacity."
7697,2.4,Libraries Number of Library Visits ,q,n,3284612,0.01,0.01,,Up,City Services,Source: Toronto Public Library,,2023,2,2913571,
7698,2.4,Libraries Number of Library Visits ,q,n,3353113,0.01,0.01,,Up,City Services,Source: Toronto Public Library,,2023,3,3585882.02,
7699,2.4,Libraries Number of Library Visits ,q,n,2783669,0.01,0.01,,Up,City Services,Source: Toronto Public Library,,2023,4,3414117.982,"There was an increase in 2023 year-to-date compared to 2022 year-to-date. In Q1 2022, 44 branches were closed due to staff shortages. For most of the year in 2023, regular branch operating hours were reinstated. In-person services, including Sunday programming, returned to full capacity, except for November and December 2023, when they were impacted by the cybersecurity incident."
7700,2.4,Libraries Number of Library Visits ,q,n,2753306,0.01,0.01,,Up,City Services,Source: Toronto Public Library,,2024,1,3031193,"Toronto Public Library was still recovering from the cybersecurity incident during 2024 Q1, which resulted in decrease of library in-person visits"
7701,2.4,Libraries Number of Library Visits ,q,n,3536575,0.01,0.01,,Up,City Services,Source: Toronto Public Library,,2024,2,3031194,
7702,2.4,Libraries Number of Library Visits ,q,n,3451395,0.01,0.01,,Up,City Services,Source: Toronto Public Library,,2024,3,3158649,
